user_id,group,converted,revenue_usd,day
245,control,0,162.9577938952247,20
246,control,0,358.01152356985517,14
247,control,0,58.929394634367874,21
248,control,0,169.72437833751314,17
249,control,0,38.82671820423601,14
250,control,0,920.5737815997757,3
251,control,0,31.099261371337903,8
252,control,0,14.412756767329581,13
253,control,0,228.85215464363966,14
254,control,0,175.0257597427312,12
255,control,0,75.45864228551679,8
256,control,0,63.406992098225174,11
257,control,0,28.67443799011378,20
258,control,0,20.044917821423205,12
259,control,0,24.322625313147938,1
260,control,0,96.4529416293056,20
261,control,0,44.25143134858917,2
262,control,0,6.445996797377408,19
263,control,0,32.11228577880179,4
264,control,0,43.85811535359485,12
265,control,0,129.6311764229495,1
266,control,0,93.50453436527216,10
267,control,0,839.7818051159187,1
268,control,0,13.883866011359217,5
269,control,0,138.32047204233808,11
270,control,0,156.3658250781756,2
271,control,0,91.733472133287,9
272,control,0,38.641541878198325,12
273,control,0,21.64248075048683,7
274,control,0,56.75879292222493,16
275,control,0,4.129363987846901,21
276,control,1,15.091569182142127,7
277,control,0,13.981775452425273,9
278,control,0,128.45199771967714,8
279,control,0,154.17320539848822,9
280,control,0,12.080385966959168,19
281,control,0,8.48751004372894,17
282,control,0,6.721141427651187,12
283,control,0,261.5556249853141,12
284,control,1,238.0765851529086,4
285,control,0,159.85187393196009,9
286,control,0,575.3227491130993,10
287,control,0,868.5438760355723,17
288,control,0,13.59788928310805,10
289,control,0,33.394417821287675,12
290,control,0,194.496955533846,17
291,control,0,0.9597850636561589,6
292,control,0,41.426135055953594,4
293,control,0,255.70130704923585,16
294,control,0,35.76850442172311,17
295,control,0,180.8381348563085,16
296,control,0,3.0024423927426485,4
297,control,0,92.39345541261798,6
298,control,0,30.224995766450274,8
299,control,0,43.03816972036894,9
300,control,1,14.5588468019426,6
301,control,0,664.3571595020898,14
302,control,0,66.91368716492869,13
303,control,0,75.08268342028863,18
304,control,0,1329.272975847301,17
305,control,0,15.069568540289602,17
306,control,0,74.43079236921955,17
307,control,0,21.718831661431146,15
308,control,0,20.197629257413176,15
309,control,0,95.74760484512731,11
310,control,0,39.536185698506536,7
311,control,0,1173.0011576845548,17
312,control,0,874.2681820497669,12
313,control,0,47.28895965613163,19
314,control,0,5.980295878422858,19
315,control,0,38.98798592346454,7
316,control,0,290.4057305479812,20
317,control,0,15.96230298421301,9
318,control,1,669.7919267532703,4
319,control,1,144.27872250459475,19
320,control,0,10.41988899336029,13
321,control,0,22.41755230731653,15
322,control,0,27.709707911474798,9
323,control,0,18.01067181085758,10
324,control,0,10.82447045186536,8
325,control,0,25.467342407341352,7
326,control,0,34.0883206740217,7
327,control,0,423.5369470619337,21
328,control,0,116.51399435191526,9
329,control,0,127.39237923080951,18
330,control,0,101.94137571201892,13
331,control,0,18.280477365401122,16
332,control,0,337.19618270545635,21
333,control,0,31.451882745637935,5
334,control,0,36.46070865162111,5
335,control,0,106.55618321230928,8
336,control,0,2564.721836812075,15
337,control,0,25.84041975864676,13
338,control,0,5.237114581571172,1
339,control,0,93.13063266047253,12
340,control,0,168.30599076901055,15
341,control,0,31.452024597487448,4
342,control,0,24.76363103718239,17
343,control,0,8.962038346154188,21
344,control,0,100.03998749624778,2
345,control,0,1114.8763588596323,18
346,control,0,787.358614506862,12
347,control,0,94.74910065922313,2
348,control,0,32.32078437106035,12
349,control,0,107.01413237871232,18
350,control,0,37.06515259388531,16
351,control,0,23.082290666541738,5
352,control,0,77.0372149982661,17
353,control,0,410.29778144065943,11
354,control,0,45.42397363391791,7
355,control,0,44.62885561345507,18
356,control,0,40.56317948688292,2
357,control,0,198.13639754010526,3
358,control,0,216.63932110441414,9
359,control,1,12.006090125073687,1
360,control,0,46.29904580126683,18
361,control,0,317.15374390990695,15
362,control,1,36.52678680161676,11
363,control,0,487.2357633550267,5
364,control,0,168.97013059334375,9
365,control,0,840.9891269312167,14
366,control,0,37.83102043234561,12
367,control,0,172.88506077048137,10
368,control,0,181.14850909319526,9
369,control,0,303.74347769022097,21
370,control,0,102.52231411191215,2
371,control,0,320.57124623960937,9
372,control,0,23.425608872516847,15
373,control,0,55.49473258687021,19
374,control,0,6.474823836182117,16
375,control,0,40.26090770635579,1
376,control,0,16.834450810797577,21
377,control,0,99.14430917067537,18
378,control,0,264.83194692256825,5
379,control,0,140.74234695854574,7
380,control,0,194.48084986319734,1
381,control,0,69.6384678350629,17
382,control,0,48.85552579552767,15
383,control,0,10.386698857096937,8
384,control,0,3.3640815799493105,14
385,control,0,6.2845437740821515,8
386,control,0,22.316966143912676,16
387,control,1,237.12040654736595,12
388,control,0,9.553002022618333,7
389,control,0,17.592273948298054,5
390,control,0,29.795641442012716,1
391,control,0,416.6785264906017,11
392,control,0,56.97463996849569,12
393,control,0,73.88301517307502,14
394,control,0,111.72604969701918,12
395,control,0,489.0081302017097,12
396,control,0,68.41396632389377,3
397,control,1,4.271999012178559,7
398,control,0,72.99517816805901,21
399,control,0,523.5976035117508,10
400,control,0,157.83410279717077,10
401,control,0,83.30775789837793,4
402,control,0,102.57686078884552,17
403,control,1,3.8353229627039793,10
404,control,0,3.1115592548191637,2
405,control,0,230.71226339232183,18
406,control,0,415.09734317269834,2
407,control,0,23.470870067544713,9
408,control,0,80.63541247871625,13
409,control,0,153.1154420990543,5
410,control,0,727.8526728928737,20
411,control,0,53.52180354442739,9
412,control,0,182.48373065481647,15
413,control,0,1199.642687460876,21
414,control,0,39.619708598892736,19
415,control,0,66.49929478060413,18
416,control,0,11.49180811198718,10
417,control,0,12.39233009912427,10
418,control,0,224.3416807972592,4
419,control,0,361.7023430681251,3
420,control,0,345.65456397725967,20
421,control,0,12.810924506294205,11
422,control,0,44.32101410511317,17
423,control,0,123.68201074412406,1
424,control,0,1.9848373297499322,11
425,control,0,119.75757538249351,4
426,control,0,1013.0316433200237,16
427,control,0,331.9678665780583,2
428,control,0,1.6234124476951846,3
429,control,0,109.5100705886558,6
430,control,0,83.42477186914864,18
431,control,0,90.69403975750876,18
432,control,0,70.859566119329,1
433,control,0,36.977698966721,5
434,control,0,1.8440776710934508,12
435,control,0,96.19547339622014,5
436,control,0,154.63608029757827,1
437,control,0,26.231448125988432,18
438,control,0,398.5612649296777,20
439,control,0,5.153729281202076,5
440,control,0,4.535874441716684,18
441,control,0,68.54434562207257,3
442,control,0,21.702754140157378,1
443,control,0,259.31974331265144,10
444,control,0,31.774049646465937,19
445,control,0,462.68962052712004,18
446,control,0,20.429097628878132,15
447,control,0,74.85567624312179,11
448,control,0,3.0748327633390784,3
449,control,0,55.70767751748296,7
450,control,0,67.2920026388048,7
451,control,0,370.3204376199749,12
452,control,0,6.2549564022426765,1
453,control,0,39.46926170747794,3
454,control,0,533.388167039192,14
455,control,0,650.7206834756968,19
456,control,0,17.26099583426653,21
457,control,0,21.573490020560133,9
458,control,0,4.7138072262079485,13
459,control,0,2.4980120441279916,5
460,control,0,33.67230545951701,3
461,control,0,22.921660513883648,17
462,control,0,1329.1291432849432,19
463,control,0,101.6528775501504,4
464,control,0,44.125671880584235,10
465,control,0,161.41832883985288,5
466,control,0,282.2195667086785,19
467,control,0,372.60280806183954,9
468,control,0,89.06536961597396,21
469,control,0,58.239032279626535,16
470,control,0,76.49947330049869,12
471,control,0,55.273421696202455,17
472,control,1,27.280127402316218,8
473,control,0,288.526159062401,13
474,control,0,45.18270356599962,21
475,control,1,13.177169272640016,15
476,control,1,62.231417062045466,9
477,control,0,176.79589509562123,1
478,control,0,6.794350644965067,15
479,control,0,40.313714401581755,3
480,control,0,18.116689022126064,15
481,control,0,1594.058210209659,11
482,control,1,69.24424588518843,9
483,control,0,619.1156812575146,19
484,control,0,87.02363345227637,18
485,control,0,99.50160440402738,21
486,control,0,55.02987382341093,18
487,control,0,43.184488374302276,21
488,control,0,54.01124938936709,3
489,control,0,22.509146291693106,13
490,control,0,59.34754055399029,6
491,control,0,5.282832575786618,6
492,control,0,78.2703044106615,11
493,control,1,9.902150621213933,9
494,control,0,69.52222891727841,17
495,control,0,97.65465004640919,17
496,control,0,505.528171551365,9
497,control,1,97.04314113885574,19
498,control,0,40.46634217163823,3
499,control,0,23.492939796371846,14
500,control,0,176.70521124210626,15
501,control,0,52.00385397828409,19
502,control,0,19.51908712076488,1
503,control,0,75.95025641986132,4
504,control,0,3.7232068279185238,15
505,control,0,68.03324093983404,15
506,control,0,18.71553713909433,3
507,control,1,36.983741044913906,5
508,control,1,1201.4576102543047,1
509,control,1,29.138683417394493,16
510,control,0,197.30568423705543,16
511,control,0,291.14484632687413,16
512,control,0,217.16152465374856,15
513,control,0,105.29289261547753,5
514,control,0,11.456528956141224,2
515,control,0,22.74119836429032,8
516,control,0,10.499745979649177,15
517,control,0,35.590050796265324,9
518,control,0,36.21669796279315,9
519,control,0,15.323103209952805,3
520,control,0,137.14379368795767,15
521,control,0,28.785173367073792,18
522,control,0,35.01787032405292,17
523,control,0,5.735733794876968,1
524,control,0,66.94800963651197,11
525,control,0,52.387417941191565,1
526,control,0,24.551805733167566,6
527,control,0,106.8773327027683,12
528,control,0,72.1177571821946,20
529,control,0,145.67259121534656,18
530,control,0,155.86428475779928,14
531,control,0,176.37038652442678,13
532,control,0,737.3358063365089,11
533,control,0,73.17817491877227,20
534,control,0,14.598216639648312,18
535,control,0,31.66063926754907,21
536,control,0,32.95457495998334,18
537,control,0,15.184557802186655,17
538,control,0,1.3909406347352555,5
539,control,0,85.35642723211338,6
540,control,0,63.465723622624935,8
541,control,0,1065.1376596697,4
542,control,0,968.3720862863274,1
543,control,0,167.2913402301955,15
544,control,0,140.33342103877405,7
545,control,0,17.383953080041742,16
546,control,0,80.07383984249888,6
547,control,0,50.66313061276204,7
548,control,0,75.08809342594235,21
549,control,0,19.04113352633855,6
550,control,0,113.14529145620577,13
551,control,0,7.736789753307662,2
552,control,0,5728.6782818091815,5
553,control,0,528.7949419535877,3
554,control,0,441.79158114279807,21
555,control,1,8.907886420239814,9
556,control,0,5.306518640891364,3
557,control,0,91.11811621915068,12
558,control,1,38.218674571796136,3
559,control,0,964.4798411640843,17
560,control,0,154.72575355735253,15
561,control,0,56.72056485278389,17
562,control,0,555.4757208556626,7
563,control,0,79.29618352280725,9
564,control,0,85.07171242431238,18
565,control,0,288.0640219424331,2
566,control,1,21.840223943768898,17
567,control,0,278.11683011241917,21
568,control,0,141.03977102339468,14
569,control,0,15.163683552504857,17
570,control,0,1138.0609170438377,11
571,control,1,30.38034440683641,1
572,control,0,5.198018258480339,1
573,control,0,18.795532195726544,20
574,control,0,12.761153315365098,15
575,control,0,80.92641256554386,2
576,control,0,687.9916202352989,12
577,control,0,87.62345672042238,13
578,control,0,651.1851770704833,10
579,control,0,298.8424263659234,2
580,control,0,1.1054644375263387,2
581,control,0,232.57287287290345,17
582,control,0,25.24238793630813,9
583,control,0,130.19800174932897,14
584,control,0,55.322839304788715,11
585,control,0,3941.0647403633866,20
586,control,0,116.05946280656033,12
587,control,0,144.85086229948118,7
588,control,0,304.1074412379232,1
589,control,0,6.464527395582373,16
590,control,0,306.4904064051852,15
591,control,0,43.66702042681586,13
592,control,0,21.38787928567793,6
593,control,0,206.44756190166623,2
594,control,0,6.472194061541144,9
595,control,0,246.75806586290315,1
596,control,0,47.6447346945091,9
597,control,0,51.92441054759159,10
598,control,0,2.0827600008842264,2
599,control,0,232.90500751670155,19
600,control,0,87.48258376669096,14
601,control,0,29.941138408809266,3
602,control,0,15.011893106052673,16
603,control,0,194.87760672443196,19
604,control,0,101.72510903169193,9
605,control,0,60.8112704830525,2
606,control,0,13.703071890629987,4
607,control,0,95.02878861824622,11
608,control,0,86.9088745126727,8
609,control,0,434.34326273756983,16
610,control,0,10.012430371537514,5
611,control,0,20.619800606482414,2
612,control,0,1113.6740168461997,15
613,control,0,80.42414736240262,6
614,control,0,88.15477153575465,8
615,control,0,256.9645565769908,2
616,control,0,914.6718371923359,4
617,control,0,10.561546051009461,4
618,control,0,1592.0076519299892,12
619,control,0,56.516351808223305,1
620,control,1,89.6375434592848,9
621,control,0,66.02920918067336,15
622,control,0,570.6185914467684,8
623,control,0,254.08965199807778,17
624,control,0,48.54842136933813,15
625,control,0,11.129758353695541,10
626,control,0,41.91546772413965,13
627,control,0,8.116421209914572,11
628,control,0,229.6764869785224,16
629,control,0,21.809290140039025,15
630,control,0,51.744798399852925,18
631,control,0,350.63535428705865,12
632,control,0,202.47132790845595,3
633,control,0,107.21027748547691,21
634,control,0,18.29344446996915,12
635,control,0,124.93545961187205,1
636,control,0,18.302292741321473,5
637,control,0,126.66312423804496,20
638,control,0,8.494537899809837,8
639,control,0,368.98463364451885,5
640,control,0,81.39590000241101,18
641,control,0,59.1953358916308,8
642,control,0,108.50307822003757,13
643,control,0,50.74440258364612,17
644,control,0,66.82050837115366,8
645,control,0,418.61340372791636,3
646,control,0,294.6233057617901,18
647,control,0,175.82324945576138,12
648,control,0,88.0565984996657,13
649,control,0,37.5364561533171,21
650,control,0,301.67252533193357,9
651,control,0,15.397350786165127,16
652,control,0,876.5350943781306,1
653,control,0,175.45593742952252,1
654,control,1,355.224730087527,8
655,control,0,121.7214045069783,3
656,control,0,50.22409826651439,14
657,control,0,250.26715906700457,14
658,control,0,7.308008323871871,17
659,control,0,24.954665710530826,1
660,control,0,45.30358253477417,4
661,control,0,7.603477351759452,6
662,control,0,156.89131544518543,15
663,control,0,402.95542685686866,21
664,control,0,4.64941703301545,13
665,control,1,32.35458096205262,9
666,control,0,46.787994663832,21
667,control,0,97.94458137385689,7
668,control,0,217.55149789970682,6
669,control,0,39.71440402721128,9
670,control,0,247.46968405698755,6
671,control,0,68.89427712819617,11
672,control,0,24.42802462399443,6
673,control,1,85.27694545395552,3
674,control,0,9.071178971808976,21
675,control,0,41.187932001807724,18
676,control,0,46.37492915713646,14
677,control,0,24.35589609931735,6
678,control,0,2694.319767532569,2
679,control,0,425.1003588409396,10
680,control,0,81.42737558736601,19
681,control,0,114.60462393887774,7
682,control,0,131.0268757175783,5
683,control,0,153.98400906230836,15
684,control,0,628.3658242817106,10
685,control,0,242.54218311517764,2
686,control,0,3.069309393360051,21
687,control,0,210.68605494735124,2
688,control,0,17.200569850725213,19
689,control,0,26.276551114966082,8
690,control,0,262.9546145261454,6
691,control,0,3.6885881752329177,12
692,control,0,787.4969165458455,16
693,control,0,205.61268823882662,16
694,control,0,99.54105278585953,15
695,control,0,210.7730497186734,10
696,control,0,337.8949857058728,4
697,control,0,84.29593490870882,8
698,control,0,192.68639831152655,9
699,control,0,13.876387140861214,21
700,control,0,203.95479445980084,17
701,control,0,150.13669353691458,6
702,control,0,522.6114657592059,16
703,control,0,78.35219237356655,21
704,control,0,95.54888770772662,7
705,control,0,15.104922776495902,20
706,control,1,60.29073298107208,4
707,control,0,150.96725198881055,4
708,control,0,174.01319582748806,9
709,control,0,788.1745143149828,14
710,control,0,120.56971689753126,10
711,control,0,52.50236704385002,19
712,control,0,139.07303460763387,3
713,control,0,26.150468085976485,11
714,control,0,440.35849081947447,19
715,control,0,21.321363028147335,3
716,control,0,32.86002795028419,13
717,control,0,12.02217429316847,12
718,control,0,68.32559379987768,13
719,control,0,158.8209492925775,20
720,control,0,720.4758939456009,10
721,control,0,55.3633817134124,20
722,control,0,43.093739459616764,10
723,control,0,1.1020403519941981,1
724,control,0,84.32688640778228,3
725,control,0,62.89077436128528,14
726,control,0,61.787267485800065,21
727,control,0,577.5005817888733,16
728,control,0,136.89237569659832,19
729,control,0,32.32539741848008,1
730,control,0,15.508151935106397,9
731,control,0,10.633572274034107,2
732,control,0,30.92742556540137,18
733,control,0,105.7435238716156,6
734,control,0,2.5483761712338473,17
735,control,0,49.27561599584036,8
736,control,0,200.8871486321481,20
737,control,0,12.769132001817894,3
738,control,0,46.18944986667427,21
739,control,0,13.634853815577278,1
740,control,0,1.0384601032679108,21
741,control,0,18.164321446708186,18
742,control,0,12.239798084624518,8
743,control,0,192.99322997972047,2
744,control,0,124.06485990907721,9
745,control,0,12.645433669473627,21
746,control,0,419.4623052588447,11
747,control,0,179.07543336698785,16
748,control,0,41.072361572962905,9
749,control,0,98.99639566535252,17
750,control,0,14.613447067797724,15
751,control,1,1.502411545835201,7
752,control,0,69.15249454372255,4
753,control,0,7.797788805033763,15
754,control,0,42.93760612283133,17
755,control,0,111.77775943637441,10
756,control,0,3.2691049059693813,12
757,control,0,82.26774360722416,16
758,control,0,208.44362480570203,7
759,control,0,2.6686141666011123,10
760,control,0,173.84370336691504,2
761,control,0,1041.5563232218908,12
762,control,0,41.15660229987253,19
763,control,0,183.20905549083463,6
764,control,0,13.369562302023159,21
765,control,1,239.93034473286664,20
766,control,0,129.69786868242358,2
767,control,0,83.64911028356346,20
768,control,0,76.80658405407628,14
769,control,0,109.03545357000976,7
770,control,0,54.81697777819605,5
771,control,0,14.021681330824258,21
772,control,0,48.33824390818671,9
773,control,1,56.175094583292385,13
774,control,0,10.372316815490331,15
775,control,0,51.12506673665233,5
776,control,0,55.00217799199968,8
777,control,1,27.63460326768415,7
778,control,0,102.3538637067442,12
779,control,0,146.09997181573377,20
780,control,0,22.297488571801477,12
781,control,0,75.46697669790426,20
782,control,0,235.98971972202781,14
783,control,0,13.255948584350431,16
784,control,0,4.978708412649439,13
785,control,0,14.706302784019732,13
786,control,0,132.99857349556325,15
787,control,0,30.41482664687017,11
788,control,0,9.413901651102595,8
789,control,0,405.08506776323617,9
790,control,0,10.272648122054946,5
791,control,0,46.718217226781476,2
792,control,0,182.15545551396676,10
793,control,0,164.87754604547277,13
794,control,0,112.84018258218344,15
795,control,0,22.155197347165597,21
796,control,0,139.33056944864094,14
797,control,0,61.69181205880469,11
798,control,0,111.0342321851334,14
799,control,0,471.5200487298927,7
800,control,0,10.06816767765489,14
801,control,0,107.53852655912058,3
802,control,0,74.67999536074069,10
803,control,0,248.77030255809814,21
804,control,0,869.1138614426684,6
805,control,0,829.4305256162695,6
806,control,0,211.13716871659122,20
807,control,0,24.580923850558122,3
808,control,0,32.025846002148,16
809,control,0,178.0534766510592,11
810,control,0,8.759787572839329,20
811,control,0,42.51094712821693,17
812,control,0,19.939584319618255,12
813,control,0,10.328212316429141,3
814,control,0,87.50557660330436,4
815,control,1,197.23106157176557,11
816,control,0,148.47984865582225,9
817,control,0,72.04299458881832,6
818,control,0,35.57359452976632,20
819,control,0,27.469318555489984,9
820,control,1,223.0001216279823,20
821,control,0,28.015246845391353,14
822,control,0,26.838899094331357,6
823,control,0,111.80288633062764,16
824,control,0,13.851249331069367,18
825,control,0,68.56293647503996,9
826,control,0,27.28150481026822,7
827,control,0,22.039292744099992,18
828,control,0,41.473941617495996,12
829,control,0,187.1058855799324,5
830,control,0,78.65996311930962,14
831,control,0,93.66148997033787,14
832,control,0,188.37161609752036,3
833,control,0,153.78231719028722,7
834,control,0,46.160209650157796,16
835,control,0,139.042830614083,21
836,control,0,46.868252062853635,21
837,control,0,116.43616211069931,9
838,control,0,287.84662370661664,17
839,control,0,131.7567278927078,9
840,control,0,9.303469441748547,18
841,control,0,28.640574631500737,14
842,control,0,159.38930608483756,4
843,control,1,2.3806606603183793,15
844,control,0,98.04020079789522,4
845,control,0,90.11008745022596,5
846,control,0,3608.4064713273374,4
847,control,0,115.40173284798254,9
848,control,0,51.27806030995786,11
849,control,0,345.67893661749235,14
850,control,0,35.99574383784195,12
851,control,0,64.28994048168964,18
852,control,0,68.94259627928179,12
853,control,0,148.4622574954398,9
854,control,0,15.105689731458272,2
855,control,0,210.662916822774,19
856,control,0,27.423281928874257,6
857,control,0,1324.983385819794,13
858,control,1,6.235958643050027,15
859,control,0,19.374561660015004,2
860,control,0,2.8750386977557,16
861,control,0,5152.704465098511,6
862,control,0,9.579611157681429,14
863,control,0,188.684443824324,19
864,control,0,179.5678831725519,15
865,control,0,15.502429757294916,18
866,control,0,192.39525715747334,12
867,control,0,12.14011347182184,2
868,control,0,17.808400462206542,20
869,control,0,5.795892023300284,16
